run_id,round,model,model_short,seed,num_agents,num_rounds,num_liars,liar_share,stag_success_threshold,order_ablation,adversary_ablation,heterogeneity_ablation,original_stag_count,public_stag_count,honest_original_stag_rate,liar_original_stag_rate,public_success,honest_realized_payoff,honest_truthful_payoff,intended_success,shared_success,flip_induced_loss,flip_induced_rescue,shared_failure,honest_mechanical_payoff_gap
stag_hunt_simulation_glm5_20260302_0001_da65980bb426,1,openai/glm-5,glm-5,1370,5,1,1,0.2,4,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_dc930f657301,1,openai/glm-5,glm-5,1384,5,2,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_dc930f657301,2,openai/glm-5,glm-5,1384,5,2,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_dd49236de5af,1,openai/glm-5,glm-5,1358,3,1,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_e5e661206220,1,openai/glm-5,glm-5,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_e5e661206220,2,openai/glm-5,glm-5,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_e5e661206220,3,openai/glm-5,glm-5,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_e5e661206220,4,openai/glm-5,glm-5,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_e6712d304250,1,openai/glm-5,glm-5,1404,5,1,4,0.8,2,a1,base,h1,5,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_glm5_20260302_0001_efa3f379ac63,1,openai/glm-5,glm-5,1355,3,4,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efa3f379ac63,2,openai/glm-5,glm-5,1355,3,4,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efa3f379ac63,3,openai/glm-5,glm-5,1355,3,4,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efa3f379ac63,4,openai/glm-5,glm-5,1355,3,4,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efc9296be7fa,1,openai/glm-5,glm-5,1400,5,4,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efc9296be7fa,2,openai/glm-5,glm-5,1400,5,4,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efc9296be7fa,3,openai/glm-5,glm-5,1400,5,4,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_efc9296be7fa,4,openai/glm-5,glm-5,1400,5,4,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f0a2d693284f,1,openai/glm-5,glm-5,1342,2,4,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f0a2d693284f,2,openai/glm-5,glm-5,1342,2,4,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f0a2d693284f,3,openai/glm-5,glm-5,1342,2,4,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f0a2d693284f,4,openai/glm-5,glm-5,1342,2,4,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f168399f42e4,1,openai/glm-5,glm-5,1394,5,1,3,0.6,4,a1,base,h1,4,3,1.0,0.6666666666666666,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_glm5_20260302_0001_f66d06426b6b,1,openai/glm-5,glm-5,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f66d06426b6b,2,openai/glm-5,glm-5,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f66d06426b6b,3,openai/glm-5,glm-5,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f66d06426b6b,4,openai/glm-5,glm-5,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f6f7c5c72713,1,openai/glm-5,glm-5,1410,5,2,4,0.8,4,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f6f7c5c72713,2,openai/glm-5,glm-5,1410,5,2,4,0.8,4,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f7e3ec302925,1,openai/glm-5,glm-5,1386,5,2,2,0.4,4,a1,base,h1,5,3,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_glm5_20260302_0001_f7e3ec302925,2,openai/glm-5,glm-5,1386,5,2,2,0.4,4,a1,base,h1,0,2,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f825dffb4d7b,1,openai/glm-5,glm-5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,3,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_glm5_20260302_0001_f825dffb4d7b,2,openai/glm-5,glm-5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,3,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_glm5_20260302_0001_f825dffb4d7b,3,openai/glm-5,glm-5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,1,1,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_glm5_20260302_0001_f825dffb4d7b,4,openai/glm-5,glm-5,1365,3,4,2,0.6666666666666666,2,a1,base,h1,2,2,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_fb6a08a03f96,1,openai/glm-5,glm-5,1396,5,2,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_glm5_20260302_0001_fb6a08a03f96,2,openai/glm-5,glm-5,1396,5,2,3,0.6,2,a1,base,h1,5,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_00a0349b46d9,1,openai/gpt-5-mini,gpt-5-mini,1393,5,1,3,0.6,3,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0167cbad9bbc,1,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0167cbad9bbc,2,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0167cbad9bbc,3,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0167cbad9bbc,4,openai/gpt-5-mini,gpt-5-mini,1364,3,4,2,0.6666666666666666,1,a1,base,h1,3,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_016b616d93e4,1,openai/gpt-5-mini,gpt-5-mini,1389,5,4,2,0.4,3,a1,base,h1,2,0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_016b616d93e4,2,openai/gpt-5-mini,gpt-5-mini,1389,5,4,2,0.4,3,a1,base,h1,3,5,1.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_016b616d93e4,3,openai/gpt-5-mini,gpt-5-mini,1389,5,4,2,0.4,3,a1,base,h1,2,0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_016b616d93e4,4,openai/gpt-5-mini,gpt-5-mini,1389,5,4,2,0.4,3,a1,base,h1,4,4,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_01c1860ea0d4,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1465,5,4,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_01c1860ea0d4,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1465,5,4,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_01c1860ea0d4,3,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1465,5,4,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_01c1860ea0d4,4,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1465,5,4,2,0.4,1,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_022b57904d55,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1367,5,1,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_02bc9dfa7953,1,cerebras/llama-3.1-8b,llama-3.1-8b,1508,3,2,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_02bc9dfa7953,2,cerebras/llama-3.1-8b,llama-3.1-8b,1508,3,2,1,0.3333333333333333,1,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_03d69e506ada,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1374,5,2,1,0.2,4,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_03d69e506ada,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1374,5,2,1,0.2,4,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_04c1587423d7,1,openai/kimi-k2.5,kimi-k2.5,1350,3,1,1,0.3333333333333333,2,a1,base,h1,3,2,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_04d9f77574d7,1,cerebras/llama-3.1-8b,llama-3.1-8b,1529,5,2,1,0.2,3,a1,base,h1,4,3,0.75,1.0,1.0,3.5,3.5,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_04d9f77574d7,2,cerebras/llama-3.1-8b,llama-3.1-8b,1529,5,2,1,0.2,3,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0587679fcf33,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0587679fcf33,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0587679fcf33,3,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0587679fcf33,4,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1341,2,4,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_05d7f45df9e2,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1415,2,1,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0622494eb6ca,1,cerebras/llama-3.1-8b,llama-3.1-8b,1565,5,2,4,0.8,3,a1,base,h1,5,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_0622494eb6ca,2,cerebras/llama-3.1-8b,llama-3.1-8b,1565,5,2,4,0.8,3,a1,base,h1,3,1,0.0,0.75,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_062b401ae33f,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1409,5,2,4,0.8,3,a1,base,h1,4,2,1.0,0.75,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_062b401ae33f,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1409,5,2,4,0.8,3,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_065bd84ae47d,1,cerebras/llama-3.1-8b,llama-3.1-8b,1567,5,4,4,0.8,1,a1,base,h1,4,2,1.0,0.75,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_065bd84ae47d,2,cerebras/llama-3.1-8b,llama-3.1-8b,1567,5,4,4,0.8,1,a1,base,h1,3,3,1.0,0.5,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_065bd84ae47d,3,cerebras/llama-3.1-8b,llama-3.1-8b,1567,5,4,4,0.8,1,a1,base,h1,2,2,0.0,0.5,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_065bd84ae47d,4,cerebras/llama-3.1-8b,llama-3.1-8b,1567,5,4,4,0.8,1,a1,base,h1,2,2,0.0,0.5,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_067770a798e3,1,openai/gpt-5-mini,gpt-5-mini,1398,5,2,3,0.6,4,a1,base,h1,3,2,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_067770a798e3,2,openai/gpt-5-mini,gpt-5-mini,1398,5,2,3,0.6,4,a1,base,h1,2,3,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_09235d92a419,1,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,5,2,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_09235d92a419,2,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,3,0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_09235d92a419,3,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,1,2,0.0,0.3333333333333333,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_09235d92a419,4,cerebras/llama-3.1-8b,llama-3.1-8b,1557,5,4,3,0.6,3,a1,base,h1,4,3,1.0,0.6666666666666666,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_09471f516a28,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1338,2,1,0,0.0,2,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_096c438369bc,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_096c438369bc,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_096c438369bc,3,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_096c438369bc,4,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1388,5,4,2,0.4,2,a1,base,h1,5,3,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0a6756b7aacc,1,cerebras/llama-3.1-8b,llama-3.1-8b,1559,5,1,4,0.8,1,a1,base,h1,4,0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c31b90e1106,1,openai/gpt-5-mini,gpt-5-mini,1345,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c31b90e1106,2,openai/gpt-5-mini,gpt-5-mini,1345,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c80cabf1dc7,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1435,3,4,1,0.3333333333333333,3,a1,base,h1,2,1,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c80cabf1dc7,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1435,3,4,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c80cabf1dc7,3,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1435,3,4,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c80cabf1dc7,4,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1435,3,4,1,0.3333333333333333,3,a1,base,h1,0,1,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c8bf7702587,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1345,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c8bf7702587,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1345,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0c91983ee703,1,cerebras/llama-3.1-8b,llama-3.1-8b,1523,5,1,1,0.2,1,a1,base,h1,4,3,0.75,1.0,1.0,3.5,3.5,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0d6a5c413b92,1,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0d6a5c413b92,2,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0d6a5c413b92,3,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0d6a5c413b92,4,openai/ernie-5.0-thinking-preview,ernie-5.0-thinking-preview,1375,5,4,1,0.2,1,a1,base,h1,5,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0dd657b0d2ab,1,openai/gpt-5-mini,gpt-5-mini,1339,2,2,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0dd657b0d2ab,2,openai/gpt-5-mini,gpt-5-mini,1339,2,2,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0e3d0871328e,1,cerebras/llama-3.1-8b,llama-3.1-8b,1564,5,2,4,0.8,2,a1,base,h1,4,2,1.0,0.75,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0e3d0871328e,2,cerebras/llama-3.1-8b,llama-3.1-8b,1564,5,2,4,0.8,2,a1,base,h1,5,1,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0
stag_hunt_simulation_med_20260223_172355_83707093_0f01fba463d3,1,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1488,5,2,4,0.8,4,a1,base,h1,2,2,0.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0f01fba463d3,2,openai/gpt-5.2-2025-12-11,gpt-5.2-2025-12-11,1488,5,2,4,0.8,4,a1,base,h1,3,3,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0fa3cd050fa0,1,cerebras/llama-3.1-8b,llama-3.1-8b,1501,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_0fa3cd050fa0,2,cerebras/llama-3.1-8b,llama-3.1-8b,1501,2,2,1,0.5,1,a1,base,h1,2,1,1.0,1.0,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_102c21c1e1e6,1,cerebras/llama-3.1-8b,llama-3.1-8b,1530,5,2,1,0.2,4,a1,base,h1,4,3,0.75,1.0,0.0,0.5,3.5,1.0,0.0,1.0,0.0,0.0,3.0
stag_hunt_simulation_med_20260223_172355_83707093_102c21c1e1e6,2,cerebras/llama-3.1-8b,llama-3.1-8b,1530,5,2,1,0.2,4,a1,base,h1,2,3,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_1066b41ab213,1,openai/gpt-5-mini,gpt-5-mini,1351,3,1,1,0.3333333333333333,3,a1,base,h1,1,0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
stag_hunt_simulation_med_20260223_172355_83707093_11b871579546,1,openai/gpt-5-mini,gpt-5-mini,1337,2,1,0,0.0,1,a1,base,h1,2,2,1.0,,1.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
